lang,phonemes
no,t̪ uə uː ɲ a f uə a kʰ o m ə ɴ tʰ a o s a s t a ʏ l̪ m uə o l ɒ n
no,k͡p̚ uə b a tʰ lʲ iː e b̞ o ʌ l p uə o m ʌ n s æ ɪ ɾ e s s̪ p uə b̤ uə ɾ a
no,ɒ l̪ b̤ uə e tʂ ɻ̩ b̞ iː s̪ j o uə s uə ʌ
no,ʂ o p ɾ a o uə b̞ e i n a ð æ l i ð e v uə k̟ʲ iː
no,ʂ ɾ ɒ tʂ a o ʂ ɻ̩ f o m a e n k tʂ e k o pʲ iː lʲ ɪ o
no,s̪ ʀ e ɾ ɲ j a k uə b i s̪ e o s o v e l ɟ i e
no,p l a o ɟ iː ɴ n j iː o d ɒ ɴ ɪ ɒ s ʌ t͡ɕ i æ n t̪ uə o ɒ k͡p̚ ʌ ɴ ɒ l̪ lː a
no,uə tsʰ uː ŋ ʂ u ŋ o t̪ʰ i l ɒ t̪ iː t̪ ɒ l a t̪ t e tʂ a uə l uə tʂ ʌ ʁ uə
no,ʂ ɔ ʁ ɒ ɴ ð ə ʂ a k tʂʰ uə ʏ
no,s̪ uə p ɔ lʲ ɒ j t͡ɕ j iː p ɒ lʲ a k͡p̚ g ɾ ɔ ʁ t̪ʰ j ɯ s ɾ ɒ s ʌ k͡p̚ iː ɾ ɒ m ɒ
no,k e t̪ tʂ e n o ʀ a m u m a tʂ uə p uə l o tʂ e lʲ ɪ tʲ iː ʂ e l o
no,b̞ uə tʂ a ŋ v e ɪ lː e g e ð a tʂ ə tʰ ʁ uə e ɻ a ʂ iː ɕ l i ŋ ʂ ə l o m s ʂ ɪ k ɪ ŋ ɒ
no,t͡ʃʲ ɪ n t m æ l ə l ɑ m ɪ l ə
no,ɒ ɪ m ɒ ɴ ɒ iː k͡p̚ o ɴ tʂ ɨ uə ɾ ɒ j ɨ uə m a ʁ t ɻ̩ tʰ i n ɴ ɪ ɾ ɒ ɪ tʲ t uə
no,ɒ ʂ o uə p j o uə
no,ɒ ɾ f ʏ ɾ a ɒ m b̥ uə l̪ p ɹ ə n s iː s t ə m g ɛ r ɒ l̪ l d ə n ɛ l ð
no,ɨ iː f uə t ɨ f ɒ ɟ ɛ ʌ ð e j h ɾ
no,t͡ɕ e o a ŋ iː tɕ ɒ ɴ e m e ɾ a m æ ɪ ɛ l ʌ n o iː ɪ s t o s uə ɒ
no,s̪ i s̪ t i a o tʂ uə o ts ɒ ɪ tʂ ɒ ŋ o tɕ uə tʰ a ɪ iː s̪ ɪ p uə p ɒ n ɳ iː m
no,l ʌ b̞ lʲ æ ð ə ʂ ɒ p uə lʲ i iː tʰ d ɪ s x o l̪ s ɒ
no,b̞ a g e l b̞ a ɪ k s k o t ɪ ð a b̞ a o s u ŋ t uə ð ɪ i ɕ i e n k e ð e lʲ ɪ ɡ ɾ a s o
no,s iː lʲ iː p o ʁ ɒ t ɪ a s̪ p uə o ɾ a ʌ
no,ɕ iː ɴ t̪ ɒ f ɒ s ɛ s̪ t iː j e ɾ s̪ ɯ ɒ tʂ ɒ ɕ ɒ ŋ̟ ә t̪ ɛ k ɒ ɴ m ɒ ɴ tʂ iː m
no,ɒ d iː tʂ e lʲ e s k ʌ b̞ e tʂ e a ɕ e ʋ lʲ e l ʌ ð o b̞ lʲ iː f a k͡p̚ ʌ l e
no,lʲ ɪ s ɒ k ʌ uə tʂ ɨ p a ʂ uə n a b̥ æ ʁ tʂ uə o b̞ e ɴ ɔ ij i æ n m i æ ɾ ɒ n
no,t͡ɕ o
no,ɒ e k͡p̚ k iː tʲ i e t̪ iː ŋ ɡ o uə ɒ e o j o uə b uə m iː a
no,ɾ uː ŋ k͡p̚ uə l uə o ɾ ɻ̩ tɕ i n ʂ ɻ̩ b̞ uə t̪ʰ iː ŋ ɕ æ lʲ uə a
no,ʔ ɒ m ɒ m ɒ tʰ ɒ p uə k o l̪ ɕ i k t ɒ tʰ ʌ ʂ e ʂ ʌ ʂ o i t̪ iː ʂ iː
no,n ɪ s t ts o n p uə e n b i ŋ k æ n
no,ɔ f ɹ̩ ts ɛ k j ə l ə tʰ ɹ y l s ʌ m w uə d ð ə l ɛ ɾ ə m ɒ ɲ iː
no,s̪ ɔ ŋ̟ t̪ʰ iː s̪ k͡p̚ ɻ̩ tʰ e k͡p̚ ʌ w e tʂ uə ɔ̃ ɡ uə d iː ʂ ɪ tʰ o l̪ a ɪ
no,ʔ æ lʲ e t t̪ iː ɟ iː ɳ ɴ n ɔ l̪ j m ʌ ɾ uə x o j ɴ k͡p̚ l̪ ә e
no,w ɛ ŋ̟ ʔ ɒ
no,w ɛ ɹ lʲ ɪ s̪ n uə ɾ ɻ̩ m a j tʲ ɪ d ʌ h ɪ n
no,iː j iː k ɔ p tʂ ʌ e k͡p̚ tː ɪ b a ʂ ɒ
no,ɔ ɹ ð ɛ ɹ ð iː æ d ɒ d u iː tʰ f ɔ ɹ ɔ
no,m æ ɴ ʔ ɒ ɪ ɾ e ɾʲ e s ʌ t ɒ s̪ ɨ lʲ ɪ o i a ɴ o s̪ o ɾʲ iː t a o
no,ɾ ɒ ɴ s̪ ә ŋ ts uə o i ɒ o p o ɴ o ɾ ɒ s t iː ʂ l o ɴ ʔ o b̤ ɾ e iː
no,ʔ o ә ɴ d ɒ h a ɾ ij a s̪ u d͡ʒ iː a ɒ lʲ ɒ s ŋ m ɒ t̪ ә b iː k
no,ɴ ɨ ə k o ŋ̟ m i l̪ a ŋ s a
no,x a ɳ ɴ x uə a ɴ m ʌ ɾ i b̞ i iː ɴ s̪ uə o n d ɨ ʂ k͡p̚ y l ɪ lʲ uə p ɒ ɾ o ɒ
no,b̥ iː ɾ t͡ʃʲ i ɾ ɒ ʁ ə t ɹ̩ d ə n ɒ l̪ s t ɻ̩ t ə s o w lʲ ɔ
no,ə n a ʀ d ɨ z ə o ʂ ɻ̩ tʂʰ uː
no,iː k w e i b̞ j ð e tʂ e ɡ o p e n s i e n lʲ e a s t o v ɪ f uə o e ɾ e n s t a s p uə o l ɪ
no,n uə ʌ n tsʰ o m e ɪ t̪ t e j uə k ɑ f uə ŋ ə kʰ a m ʔ ɒ ɪ ɾ ɪ p ɾ ɒ o s e
no,m a ɾ ɕ i n ɴ ɪ g ɾʲ i p uə tʂ ɔ ʋ tɕ iː d ɒ o tɕ æ n m e l t k lʲ i ɾ o n
no,s pʲ iː e j e s e t̪ t iː k iː l ɒ m uə v ʌ ɴ tʰ ɒ v ɒ
no,ij i w o
no,i k t ə n ɡ a n a lʲ b lʲ e a t̪ ɪ t ə f uə a l lʲ æ ʂ o s̪ iː
no,t̪ʰ e ts ɒ ʂ u l̪ b ɒ l̪ ij j a ij a v̞ʲ e iː ɴ o l̪ ɻ̩ d e
no,ɒ ʁ ɒ a ɴ t a
no,kʰ ɔ̃ ɴ m j uə ʂ uː j o ŋ̟ k͡p̚ ɔ ɳ m j iː s̪ t iː ŋ ɳ ɔ ɴ d ɒ j t̪ iː ɴ m n j iː a iː ɾ
no,m i æ ɴ d ɪ tɕ i t o ʀ e o ŋ f ɒ n k͡p̚ o i t ɒ k o lː ɒ a x uə
no,a ɪ ɾ i n ɴ tɕ iː ɴ tɕ iː o uə ɾ f a v̞ʲ e m o n ɴ ɪ j a b̞ a n ɪ ts a e o i ʌ uə ð e t uə ʂ a m b̤ ɨ
no,iː w ɨ ɾ ɒ β ɛ ʂ iː s ɪ tʰ ɒ
no,ð ij j ɒ j a ʌ ɾʲ k uə lʲ ɒ h x ɒ tɕ i l̪ lʲ ʌ ɾ ʌ t e ɾ j o ð ɒ
no,m a ɪ x ɒ ɾ t e ɴ ɪ a ʁ n uə m uː i o ɾ uə s uə i æ l f uə x uə o j æ l p a ɒ b̤
no,ʔ ɒ ð ɒ h ɔ d ə m iː l uə j e ð ɛ o
no,j e i ts ʌ ts ʌ ɻ ʌ n t̪ ə f a ŋ b a ŋ
no,ð ɒ ɕ i b̞ i ʂ ɒ ɴ p ɒ ʂ o ɴ ʂ æ ɴ d a ɒ v a ŋ t̪ ɾ e iː t͡ɕ i tʰ i
no,t ɾ a ɒ o l̪ m ɒ lʲ ɪ a p ɒ o ð o n o ð o s t lʲ i tɕ a ts uə a ɪ e l i s̪ ɾ e b̞ a ɾ
no,ʂ m ɒ a b̞ e d ɨ uə l̪ a ɻ o uə s m a m ɒ tʂ ɪ s
no,k ʏ l̪ lʲ e g iː ɾ ɪ t e i n e d a n lʲ æ s t ɪ f o ʂ k̟ʲ iː ɴ e ŋ s o n b l e ɪ b̞ a lʲ ɪ k s a t̪ m uə t̪ m e
no,o x u v uː m o tʰ iː b̞ e p o uə s ʌ t i n ɪ ɕ iː s̪ n ɪ
no,t̪ a v̞ʲ v e l a s i n ɪ ʂ a u n ʁ o b̞ ɾʲ ɪ s t ɪ o uə k s lʲ e n o s e l a b o ɾ ɨ e a s p o b̞ o k s p ɾ e o ŋ b ɾ o
no,i iː o n m e a t̪ s ɪ n o ŋ s̪ i a lʲ ɪ i ŋ iː s̪ uə o lʲ m ʌ ɲ æ n a ɾ e n
no,w o tɕ d i j o uə p ʌ ɾ ɒ o p ɨ m o t̪ ɪ b̞ a ɒ s ɒ p̚ m ʌ ɴ ɪ ŋ j e ɴ m e ɪ l
no,s̪ ɒ t̪ ɒ ɾ ә m b ɨ l̪ lʲ ɒ t̪ʰ e ɾ a ŋ ʔ iː ɴ j i
no,o ɒ ij ɒ o s ʌ pʲ e æ ʁ e n o ʂ k͡p̚ e ɒ m iː t ɨ
no,ə k o z ɒ ʂ ʌ b̞ lʲ ɤ̆ v iː k iː l̪ ɒ m a
no,t̪ o n k ɒ m o s p ʌ ɾ b̞ i iː ð ɹ̩ ʌ ð ʁ ɒ ɳ tʂ uə
no,ʌ v ɔ ɾ t
no,t͡ɕ e ʂ uə a
no,ʔ u i p b̤ uə a j p uə o lʲ ɒ ɟ i ɾ ɔ n ә p uə ɾ a t̪ ɤ ɒ
no,ɒ l̪ t̪ iː ɡ e ð e ʂ ɻ̩ b̞ ɒ ʁ uə g ɒ a ɴ tɕʰ i a uə t̪ s̪ ɪ t uə t e
no,ɾ e s t e lʲ e b̞ e ɳ d ɪ ɾ ɒ o p uə o ɾ
no,a ɒ ɴ s̪ k ɨ l̪ u b̥ b l lʲ y k j æ ʔ ɤ
no,ð e ɾ o ʂ tʲ e a o ɕ æ d i a ð e ɔ o iː i iː
no,tʂ ɒ j i b ɤ̆ ɴ ɒ z ɒ b̞ a s̪ ɯ tʂ ɔ n ә b ɒ b u l̪ s̪ o ɴ d ɒ
no,b ʊ ɾ tʂ ɒ ð ɒ
no,lʲ a x a o p lʲ ɪ s̪ t̪ ʌ ŋ s o ɴ ɒ a t ɪ ɕ y l e ɪ ɾ a ɪ uə
no,t u s̪ uː n b a tʂ ə uə s̪ uː ŋ t̪ʰ ɒ l̪
no,t̪ʰ i o ij æ
no,ɪ e o e æ t̪ p e tɕ o uə m ɴ ð e
no,lʲ o ɨ ɾ n a n o f ɹ̩ ʂ t uə a b̞ ɪ k e t uə tʂʰ a o d uə ɨ e t ʌ n ɴ uə t̪ ɪ ɾʲ i
no,ɒ ɾ j i ɴ tʰ i t̪ ɾ uə i ɴ iː ʂ iː f ɒ ɾ tʂ ʌ tɕ i e ɾ a
no,ɛ l l̪ ʌ ɾ ɪ k ʌ n ɴ m æ ɪ ɡ i ɡ e ɴ s̪ o tʂ ɨ tʂ o n m ʌ n s̪ ɪ t iː t ɔ ɴ n ɪ ɾ ɒ
no,m uː l̪ lʲ ɔ ɒ ŋ̟ ә d uə s̪ z iː p ʌ t̪ ɒ ɾ tʂ uə a ɒ ɳ ә ŋ ɡ iː ð ɒ æ m uə s ɒ l e ɳ
no,m o ð a b iː x ʌ n ɳ ɪ n t a n t ə ð e s p a ð ə b̞ a s
no,ɒ n ʂ ɻ̩ n ɒ o m uə n o ɾ t͡ɕ a o t̪ e t ɪ ʂ a ɪ ɻ f o uə s t o
no,ə f uə tʂ t ɪ tʂ ɹ̩ ɾ ʂ ʌ ŋ̟ a s̪ ɪ ʂ uə n ɪ n
no,ʔ o ɾ ә ʁ ɒ ʂ ә n uə tʂ ʊ r ɒ b̤ e n j e s j iː s u m ɒ ɾ ɯ ɳ k͡p̚ ә ŋ̟
no,d a s t ɪ g iː ə t a f s t uː ə n
no,uə o x ɒ tɕ ʌ i b̞ uə o pʰ i o t͡ɕ ð æ a ð e k o t
no,k lʲ e b ɒ ʁ s̪ j p uə ɾ tʰ u ɒ a ʁ t̪ʰ e k l j e
no,ɪ m e ɕ ɻ̩ t ɪ
no,æ n d ɾ uː n ʌ n ɡ ʌ s k̟ʲ i æ ə tʲ i ŋ a ʀ e g k͡p̚ ʌ s k j e ð
no,ɨ k͡p̚ uə ð uə t̪ t ɹ̩ e t͡ɕ y h ɒ
no,i n ɑ lʲ iː ɟ b̥ iː ʃ e j k ʌ m t ə lʲ ɛ k ə f l æ m
no,k u uə k iː t o n æ t e a m ʂ l a ɪ ð ts uə o a lʲ ɪ s̪ ʌ ŋ ɴ t e o lʲ e ɒ ð ɨ m uə
no,m iː ɴ t̪ ɒ ŋ b uə l̪ p ɾʲ e tʰ uə s uə
no,e t ɾ e ɡ o b̞ a ɾʲ lʲ e k iː ɕ i ɡ iː b lʲ ɪ t ɒ ð ɪ e l o k ɒ b̞ n ɪ
no,m ʌ ʂ uə ɒ t ʌ ð e ð ɒ tʂ ə p o k͡p̚ i j æ n tʂ ʌ b̞ i tɕ i o uə n ɪ
no,ɒ f uə o ɾ ə tʰ a o l i b a o v a ŋ d i t͡ɕ i o tʂ e tʂ iː t a ɴ a p e n lʲ æ
no,i ɾ a ŋ ɴ i b̞ ð æ iː n f a
no,b o k ɔ ʔ o ij ʔ b̤ ij j a iː ɔ̃ n ɔ k ʌ m ʌ m ɪ a ɴ a uə k a
no,k j e ð ə æ f ɔ k̟ʲ e v ʌ t uə s ɒ
no,a æ o tʂ iː ɪ ts a ɡ o e ɾ a ŋ n f e s tʲ m o ɒ e ɪ t̪ uə e
no,p o k lʲ æ t͡ɕ i t͡ɕ a ʂ uə n iː a s e n k tʂ iː t a x e lʲ j lʲ ɪ tʂ ɒ ɴ o t̪ e b̞ uə a x ʌ ŋ tʂ y t ɾ a
no,t uə a
no,ɒ k͡p̚ j ɒ ð ʌ tʲ iː j ɴ ɔ d ɒ t̪ ɨ d ɒ a k͡p̚ u lʲ i d j iː ɪ ij j æ
no,t͡ɕ i ɒ o ʔ j uə ʀ a m a n o f ɛ k ʂ ɻ̩ l v ɒ ɪ t iː m a k͡p̚ ɟ iː b̤ œ ʌ e s t̪ ɒ o m uə
no,ʔ a l̪ ɨ b a l̪ j i iː s t̪ ɔ n t̪ʰ ɒ j k ɪ o l d ɒ
no,ʀ ɹ̩ k
no,ʔ a n ɴ t̪ʰ iː l ɒ s ɒ n u ʂ k͡p̚ ɪ l j ɾ k͡p̚ j e s̪ ɪ j iː ɒ
no,tʰ o ʂ ɒ ð ә ɴ b uə s̪ ɪ ɴ a ɡ ɒ n s̪ iː x o uə l a ɪ k uə a dʲ i m uə t uə e ɪ
no,uə t̪ʰ e m ɒ n ɪ
no,ij j a ɾ ә h ɛ d̪ iː a ɳ h ɒ ʂ ɻ̩ ð ij j a k͡p̚ uə l ɒ
no,t ɒ uə o l̪ ɒ s̪ ʂ ɒ t͡ɕ ɨ m ɒ lʲ j ʌ ɴ iː uə
no,ɒ ɴ b a ɾ ɔ k͡p̚ ɛ ɴ ɳ h ɒ ŋ̟ b̤ l̪ ɒ ɾ ɒ ŋ̟ t̪ʰ e ʔ o b̞ ɛ tʂ o ɒ
no,s̪ uə ɾ ɹ̩ f e ʂ i ɒ f ɴ æ ɪ lʲ ɪ ɒ n tʂ o x uə ɒ f ʌ ɴ x a ŋ̟ ɴ a m
no,ɒ ɛ l̪ lʲ iː ʂ ɻ̩ ʂ ɻ̩ uə o e a m æ b̞ ɪ ɾ ɒ o ð e o lʲ j e ð e b̞ e æ a t̪ iː o
no,d ɒ m ʌ tʂ ɾ e o ʂ ʌ n tʂ o ɴ iː
no,ɒ o b ɴ iː t a ʂ uə o ɡ w ʌ n ɴ ɒ o i e t a
no,s ɑ ɴ f ɹ ʌ m ð ə s t ɑ ʁ k ɹ̩ ɪ n iː d ɑ g
no,ʔ iː s̪ tʲ ɪ
no,ɒ b ɤ̆ t̪ ð ʌ m s t ɪ ɾ j æ k t͡ɕ tʲ iː m a ɾ ɒ ʔ iː t͡ɕ iː t e m e l ɔ̃ uə
no,f œ l̪ lʲ ɡ e n m e iː s k ɾ ɪ ŋ s ʋ ɾ ɪ æ t s d ə m a ʁ t ə n zʲ ɛ l b æ k p ɾ ɛ t uː
no,ɒ l̪ ә ɴ i ɒ ɻ̩ ɾ i k iː ɴ b̤ ɹ̩ ɾ ɒ o n o
no,i a tsʰ ʁ i m iː n ɪ e t a ɾ k o m e n o s ɛ ɪ l f o ɾʲ i l a ʌ m ɒ
no,t͡ɕ i b ʌ ɳ h ɒ ʔ ɤ l̪ k͡p̚ iː
no,p e ɕ æ ɾ ʂ ɴ o uə ɾ j ɒ l lː a n ɒ ʔ ʌ
no,s t̪ o ʁ ɒ j ɯ æ n j e x ɒ z ә s̪ uə l̪
no,ʔ ʌ j u ɛ d
no,t̪ uə lʲ iː s tʂ ə ʂ k͡p̚ ʌ p l ɒ o s̪ ʂ i m ɒ o j œ ɻ̩ ɾ t ɒ ð i e
no,n lʲ ɪ p ɾ o b̤ a e a p e tʂ o ɒ ɴ k o d ə b̞ a ɾ j a ŋ m ɨ iː
no,m o t̪ ɨ d e p k tsʰ æ ɴ lʲ ɪ m a ŋ k a m p ɾ j tʂ ə p uə
no,x a t̪ʰ e k uə e iː b̞ iː ɾ iː ɕ k e l e o ʋ p l e s̪ l u d e æ t̪ l a b̞ a m l ʌ
no,tʂ ɒ lʲ iː ʂ e iː l ɒ a l̪ tʂ ɨ æ v ɛ ʏ m iː ɪ tʲ j iː l ɪ tʲ f uə ɾ j e d uə o tʂ uː
no,t̪ ɒ ʔ o t͡ɕ ɨ ə iː j iː d o ŋ ɡ̤ ɾ ɒ ʁ o d ɒ ɳ ә lʲ a
no,ɔ̃ t͡ɕ i a o ɕ iː t͡ɕ iː ɴ j n ɒ ʁ ɒ
no,ɒ uə d ə o uə ð æ m iː i m o uə t̪ ʌ ɪ j ɒ ɴ t̪ i p uə ɾ ɪ iː l ɒ o b ʁ o uə l̪ ɒ
no,i k e s k x ɒ o ð ɪ lʲ e ŋ iː s v̞ʲ ɪ s t ʌ a k v̞ʲ ɪ k t o s m æ ð a o b̞ ʌ ɪ t i
no,d ɪ f ɪ s p ɾ ʊ n s̪ uː ɒ d ɛ æ tʲ ʏ v ʌ
no,ʔ ɒ x ɒ ŋ l̪ ɒ ð uə e ð i e iː n iː
no,uə k t a o k o mʲ ʌ n m e tʂ ɾ iː ð ɪ e t i k tʂ ɪ o tʂ ɾ i lʲ ɪ ŋ ɪ ɴ n ɪ ʂ uə f ɒ s ɻ̩
no,ɒ l̪ ɾ e m ʌ lʲ iː ɾ ɒ ə
no,tʲ ɨ e s ð e p o ʁ ʌ l ɪ pʲ e k t uə ð uː ʔ a ɳ ʌ v ɪ e o uə m a ð ɒ ɴ uə f a ɪ tʲ i s t͡ɕ iː
no,b ɪ ɾ e s̪ k j i n ɴ b ɨ ə k ɪ ɴ ɔ pʲ ɛ k tʂ ɒ ɕ j ɛ m ɒ s̪
no,ɒ p̚ ә m ә t̪ ɒ s̪ p ɒ ʂ ә ŋ d ɒ ɪ s o ɕ i æ p̚ tʂ œ e ʂ ɻ̩ o ʂ ɻ̩ ʂ e ɛ e p uə o mʲ e
no,uə ʔ œ d ə n θ ɔ t̪ʰ ə m a j ɪ x k ʊ lʲ i z ɪ n ð ɛ m d ɒ ʁ t ə n
no,b̞ ə m a ɾ ə ts ʊ m ɪ x tʲ ɪ ə a ɪ
no,ð ə e ɴ a l a m uə ð e k uə o ŋ k l o m a lʲ e s
no,ð a tʂ ʌ v e lʲ iː ɔ ŋ j uə ɴ l̪ ð ɒ ʂ uə o d e m ʌ ɴ n f a o l̪ a
no,t̪ ʌ ʂ k͡p̚ ə l̪ a o l o ŋ ɴ a ɾ a ɾ ɪ ɡ ŋ iː tʰ ɪ b̞ uə ɾ ɪ b̞ uə ɾ ɪ iː l
no,t ɪ s ɔ k ә n ə
no,m ʌ tʃ p ɒ j d ə d l i b̥ ɑ l̪
no,i t͡ɕ ɨ ʔ a ɾ ʌ ʁ p a
no,tʂʰ b iː j æ ʁ o l̪ ɪ tɕ y iː e lʲ ʂ iː ð ɒ ŋ k o m uː ʂ ɻ̩ n ɒ ɪ l l̪ ʌ g o n s ʌ k s
no,ɲ s̪ k ʏ l̪ t ʏ n ɒ s̪ ɔ l̪ m ә s
no,pʲ iː b̞ ʌ z o s e n e v n ɪ lʲ ɪ b æ k t a ʋ s i n æ n ɳ n ə s a m ә ɴ
no,t̪ʰ e ɡ iː ɳ ә s̪ t ɛ ɾ ɒ n m ɒ l̪
no,ð ɨ tʰ w ɛ iː s ə n tʲ ɛ β ɒ ʀ ə l ɒ ә ʌ m
no,k͡p̚ uə l̪ b̞ ɒ tɕ i a o t̪ ʌ x uə a ɴ ʌ ŋ j æ ɴ m i ɴ d ɪ tʂ ɔ ŋ ð e n g iː
no,l a t̪ e lː ɒ ɴ ɟ æ k͡p̚ o ɴ ɒ ɪ p uə l a g iː l̪ ɒ k͡p̚ tʂ uə a
no,m e ɴ uə o uə a b̞ e l̪ lʲ ɪ ð e s p o ʂ ʌ t i n ɪ s̪ e ð æ a s uə
no,ə ð iː tɕ i o ɒ ɴ
no,b̥ a ɾʲ ɛ n s t ə b̞ ɒ
no,x ɒ a ɴ ɪ ɒ g uə ʂ ɪ x a ð o n uə tʂ uə o x ɒ
no,tʂ ɒ n tʂ ʌ iː ɴ ɒ j ʌ n d ɒ o ð ɒ tʂ ɻ̩ k͡p̚ uə pʰ ɾ ɨ ð ɒ f ʌ ɴ tʂ e tɕ iː tʂ iː m o
no,o s o g uə ɒ ɪ n i d ɪ b̞ ɒ a s o uə ts ɪ ɾ a
no,æ s tʂ iː k s̪ ʌ l̪
no,ŋ̟ ʂ ɹ̩ tʂ e tʂ ɹ̩ ʌ ʂ ɒ ŋ ts uə ɒ ʂ tʂ ɻ̩ ɾ ə b̞ e ɾ ɪ t͡ɕ i e k a ŋ ɴ uə o
no,ɖ̤ uə z ts ɻ̩ ð iː s̪ e ɾ ʌ m lʲ ɪ t iː f uə e ɾʲ o uə t ɒ a b̞ ʌ ɾ a m b ɾ ɪ ð e iː ɴ
no,o m ɪ s t e a o ʂ ɻ̩ k ʌ m b ɾ e l a o ɾ o v e n o k ʌ s k̟ʲ
no,ts b d ɪ tʂ ɔ k͡p̚ ɔ ʔ o d ɒ iː
no,i æ ɾ s̪ ɨ dʲ iː lʲ j æ b̞ iː ɾ
no,tʂ ɻ̩ t e j m ɔ ɹ j iː f i tʰ ə
no,i ʁ ɒ l̪ ɒ ɾ
no,ʌ b̥ ɾ u m ɾ œ l i ʁ x uə t̪
no,f uə ʊ tʰ a d ә n t ð ɛ l̪ ð ɛ ɹ m ɒ j l ə ʂ ʌ m s t uə uː l b̥ ɒ ʁ ә ɒ
no,o n tʰ e t̪ t iː pʲ i l̪ l ɡ o uə ɾ o s t e s m a n k a s ə ʂ ʌ l̪ lʲ e ð ɪ ɡ ʌ a m b ɾ e a æ ɾ e s k ɒ e n t ɨ s æ
no,k ə ŋ k ə d ɨ ð e a ð ʌ n tʰ ɪ p ɾ ɪ s k ʌ n m uə t ɪ uə
no,lʲ a b ɒ n b̞ i a o t̪ ɨ j i ɒ ð o pʰ i n kʰ ɒ kʰ a ɪ
no,lʲ ɪ i iː tʂ ɻ̩ ʂ ɻ̩ ɴ ɒ e ɪ ɴ j uə æ n f uə o ɾ o x a o t uə l i e kʰ ʌ n k ʌ
no,ʂ ə p uə ʁ e ɾ m ɒ n ɴ j æ n m œ ʂ o z k͡p̚ i p b̞ lʲ uə x uə a ɪ ɾ ɪ t ɒ a j o uə s
no,ʔ ʌ tʂ ʌ tʂ uə a tɕ i d ɨ s ʌ k͡p̚ ɾ ʌ ŋ pf ɹ̩ ɾ
no,ð æ b̥ ɛ s t ə f ɔ ɹ n d tʲ j iː n ɑ p̚ z ɛ ɾʲ i ɒ l̪ b̥ a j t̪ ə ɔ ɹ lʲ
no,j æ ɴ tʂ ɒ n iː ʂ uə ɾ ɒ
no,t a o ɴ a ɪ tʂ ɹ̩ ʂ ə ɴ ə ʂ ɻ̩ tʂ ɾ e ɪ ɴ a o b̞ e s k͡p̚ o p l o ɴ ɒ n l a ŋ tʂʰ o ŋ b i e n ɴ e
no,a n tʰ e ɾ ʌ s æ lʲ e lʲ ts a s̪ ʌ m ʌ n t̪ ɾ e f a ɾ f a m l ʌ ð æ ɾ æ ɾ e æ m ʌ uə s
no,uə ʁ j o uə pʲ iː ɕ iː tʂ ɨ t m ɪ e ɾ ʌ m e ɪ e ɾ ʌ m e ɾ ɒ m æ s uə o b iː
no,tʂ u t͡ɕ i l a ʔ ә l a ʔ a ɳ j e iː k j e uə
no,o a pʲ ɪ e s k e ð e a i a t uə i t a pʲ j e l tʂ ɻ̩ n uə o ð e ʁ o l uə lʲ
no,ɒ ɪ a lʲ e k uə f iː n o ɾ i iː n m o ʂ o n tʂ e ɾ ɒ a n b̞ e ɒ o t uə ɾ o ɴ iː
no,w ɒ j ɴ n ɔ p i ɡ̤ ɤ n l e j kʰ ɔ ʂ ɻ̩ s o p i ɴ ŋ a j h æ l iː
no,o ʂ a d i k͡p̚ ɔ t̪ʰ ɒ ʁ ɒ ʂ
no,tʂ ɒ m ә ɨ
no,b̞ e ɒ ŋ̟ b iː t ɒ ɳ e n
no,tʂ ə t̪ i k ʌ m s̪ k͡p̚ ʌ iː z o k ʌ ɴ tʂ o ɾ tʂʰ ʌ ŋ ɴ ɒ
no,ʔ a r i h a u i s k͡p̚ ɔ m ɔ ʁ ɒ d̪ ɒ m a b̤ æ k͡p̚ ɪ lʲ ɪ
no,ɴ m s uə b i f ɹ̩ ts e ɪ b̞ uə o ɾ a ŋ d e ɪ g uə l̪ ɒ ɪ b̞ i k l a o
no,n β ɒ m ɒ s u s p ɒ tʂ ɹ̩ ɾ ɻ̩ l̪ ɒ l̪ ʁ uə l̪
no,ɴ ɒ z ɪ h a l iː tʂ uə d a ɪ k͡p̚ i tɕ i æ ɴ a tʂ o
no,n o uə
no,m e i m a f uə iː s p iː ɪ j ɒ o l̪ k͡p̚ ʌ x o ŋ̟ ʂ uə æ ɾ lʲ ð ɒ ð ɒ ɴ o s
no,o ɾ ɡ ʌ a n ɳ ә p a l̪ ð ɪ ð iː t ɒ ʂ uə m ɒ
no,ɒ l̪ tʂ ɪ m ɒ l̪ l ʌ ʂ ɻ̩ t ɪ m e ɪ t̪ o p l o t͡ɕ a
no,a ʁ k o ŋ̟ m ɪ n uː s k a f o f o ɾ t a t̪ iː m ɒ ɪ s t a b̞ uə
no,i b̞ ɒ l̪ f uə ɻ ʌ p ɾ a ŋ ɕ i k̟ʲ iː æ
no,s t a ɪ
no,ɒ e ʂ i s̪ t ɒ x ɒ a ɒ e z u n m o lʲ e t ɾ o b̞ ʌ t ɪ tʂ u uə k ɻ̩ b̞ uə t e n p uə s
no,tʂ ɨ o b̞ iː p ɾ œ k o ʁ s uː u n o b̞ a ɪ s t a f e ɾ o uə b̞ i iː s
no,ʔ a i ɪ a
no,æ l x ʌ ŋ̟ t̪ʰ iː b i l̪ t̪ ɒ n
no,ij ɒ ɾ ɒ h iː f ɹ h ɒ i h ɑ ɹ ɾ ɒ v i j ə b̥ ɾ ɤ ɾ
