lang,phonemes
en,ɡ ˈɑ θ ɪ k
en,d ɪ s p l ˈeɪɹ ˈi s ə n t
en,l ˈæ s tw ˈi ks ˈʌ n s p ˌɑ tk ˈaʊ n t
en,p ˈɪ k t͡ʃ ɚf ɹ ˈʌ mw ˈɛ bs p ˈeɪ st ˈɛ l ə s k ˌoʊ p
en,f ˈoʊ t oʊə vð əs ˈʌ nf ɚt ˈɛ m p ɚ ɪ t͡ʃ ɚ
en,k w ˈoʊ tf ɹ ˈʌ m
en,ˈaɪw ˈɔ n tj ˈut əʃ ˈʌ t d ˌaʊ n
en,k l ˈɪ ɹˈɔ t oʊv ˈɑ l j u mm ˈɛ ʒ ɚ m ə n t s
en,t͡ʃ ˈeɪ n d͡ʒj ˈʊ ɹb ɹ ˈaɪ t n ə sl ˈɛ v ə l
en,ˈaɪw ˈɔ n tt əh ˈɪ ɹ
en,ʃ ˈoʊˈoʊ m ˈɛ l ˈi t oʊs k ˈɪ lh ˈoʊ m ə s k ɹ ˈi n
en,p ˈɪ k t͡ʃ ɚə vð əs ˈʌ nˈæ td ɪ ɡ ɹ ˈi z
en,t ˈɛ lm ˈis k ˈɪ lf ˈaɪ l zð ˈæ tˈaɪh ˈæ v
en,ˈɪ zð ək ˈʌ l ɚˈɪ nh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pp ˈɪ k t͡ʃ ɚ zɹ ˈi l
en,l ˈʌ n t͡ʃ
en,s t ˈɑ ɹ ʃ ˌɪ pp ˈɔ ɹ n
en,ˈɪ pˈæ d ɹ ˌɛ s
en,f ɚɹ ˈaʊ t
en,n ˈæ t ɡ oʊp ˈɪ k t͡ʃ ɚə vð əd ˈeɪ
en,n j ˈu zp ˈɔ ɹ n
en,s ˈɚ t͡ʃf ɚp ˈɑ p j ə l ɚm ˈu v i z
en,ˈɑ ɹˈɔ lh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pˈɪ m ɪ d͡ʒ ɪ zə v ˈeɪ l ə b ə lt əð əp ˈʌ b l ɪ k
en,l ˈoʊ k ˌeɪ tˈaɪˈɛ sˈɛ s
en,s ˈoʊ l ɚd ɪ s p l ˈeɪˈæ tm ˈɪ l j ə nd ɪ ɡ ɹ ˈi z
en,s p ˈi kt əm ˈiˈoʊ n l iˈɪ n
en,s ˈoʊ l ɚˈɪ m ɪ d͡ʒˈæ tˈæ ŋ s t ɹ ə m
en,k ɚ ˈoʊ n ə lˈɪ m ɪ d͡ʒ
en,ˈɪ zˈɔ lh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pp ˈɪ k t͡ʃ ɚ zə v ˈeɪ l ə b ə lt əð əp ˈʌ b l ɪ k
en,ʃ ˈoʊj ˈu t ˌu bˈæ p
en,ɪ ɡ n ˈɔ ɹ d
en,t͡ʃ ˈeɪ n d͡ʒð əˈaɪb ɹ ˈaɪ t n ə sl ˈɛ v ə l
en,t ˈɔ kə b ˈaʊ td ɪ s k ˈʌ v ɚ i
en,ɹ ˈi dˈaʊ t
en,ɪ n v ˈoʊ k ɪ ŋt ˈɛ s t
en,s ˈʌ nf ˈoʊ t oʊˈɪ nˈæ ŋ s t ɹ ə m
en,ʃ ˈoʊˈoʊ m ˈɛ l ˈi t oʊm ˈɛ n j u
en,s ˈʌ nd ɪ s p l ˈeɪˈæ tm ˈɪ l j ə nt ˈɛ m p ɚ ɪ t͡ʃ ɚ
en,d ɪ s ˈeɪ b ə ls p ˈɑ t ɪ f ˌaɪʃ ˈʌ f l ɪ ŋ
en,p ˈɪ k t͡ʃ ɚf ɹ ˈʌ mˈɛ k sɹ ˈeɪə b z ˈɚ v ə t ˌɔ ɹ i
en,ʃ ˈoʊm ˈaɪj ˈu z ɚp ˈɪ k t͡ʃ ɚ
en,j ˈu n ə f ˌɔ ɹ m
en,k ˈʌ l ɚ
en,p ˈɪ k t͡ʃ ɚf ɹ ˈʌ mð əd͡ʒ ˈeɪ m zw ˈɛ bt ˈɛ l ə s k ˌoʊ p
en,w ˈeɪ k w ɚ d
en,m ˈeɪ kn ˈoʊ də nf ˈɔ l b ˌæ ks k ˈɪ l
en,s t ˈɑ pk ˈɔ l zk ˈɑ n v ɚ s
en,f ˈɑ s ə l
en,b l ˈæ km ˈɛ t ə l
en,ɹ i m ˈaɪ n d
en,t ˈaɪ m ɚ
en,n ˈʌ θ ɪ ŋ
en,w ˈʌ tˈɑ ɹp ˈɑ p j ə l ɚf ˈɪ l m zˈaʊ t
en,p ˈɪ k t͡ʃ ɚf ɹ ˈʌ mð əh ˈʌ b ə ls ˈaɪ t
en,ˈɑ ɹˈɔ lh ˈʌ b ə lf ˈoʊ t oʊ zp ˈʌ b l ɪ k
en,d ɪ s p l ˈeɪˈɔ lˈæ s t ɚ ˌɔɪ d z
en,ˈoʊ p ə nk ˈʌ l tm ˈu v ik l ˈæ s ɪ k sh ˈoʊ m ə s k ɹ ˈi n
en,d ɪ s p l ˈeɪd ˈʌ s ts k ˈɪ lm ˈɛ n j u
en,k ˈʊ k i
en,m ˈeɪ kk ˈɔ l zəp ɹ aɪ ˈɔ ɹ ə t i
en,k ə nw ˈis ˈil ˈaɪ vˈɪ m ɪ d͡ʒ ɪ zf ɹ ˈʌ mh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ p
en,w ˈɛ ɹˈɪ zð əs p ˈeɪ ss t ˈeɪ ʃ ə n
en,d ˈɪ dh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ pf ˈaʊ n dˈɛ n ip l ˈæ n ə t s
en,s ˈɛ tj ˈʊ ɹb ɹ ˈaɪ t n ə s
en,m ˈeɪ kk ˈɔ l zf ˈɔ l b ˌæ ks k ˈɪ l
en,ˈoʊ p ə ns ˈoʊ v i ə ts ˈɪ n θ w ˌeɪ vs k ˈɪ lh ˈoʊ ms k ɹ ˈi n
en,l ˈæ ŋ ɡ w ɪ d͡ʒ
en,θ ˈɚ z d ˌeɪ
en,d ɪ s p l ˈeɪd ˈʌ s ts k ˈɪ ls k ɹ ˈi n
en,m ˈaɪl oʊ k ˈeɪ ʃ ə nf ɹ ˈʌ mˈɔ ɹ b ɪ tj ˈɛ s t ɚ d ˌeɪ
en,t ˈɛ lm ˈiə b ˈaʊ tˈɪ t
en,ʃ ˈoʊk ˈʌ l tm ˈu v ik l ˈæ s ɪ k sh ˈoʊ m ə s k ɹ ˈi n
en,t ɹ ˈɪ ɡ ɚɹ ˈæ n d ə ml ˈæ f
en,æ t l ˈæ n t əˈɔ d i oʊθ ˈi ə t ɚ
en,ɪ m ˈæ d͡ʒ ɪ n ˌɛ ɹ iw ˈɪ l d l ə n d z
en,w ˈʌ ts k ˈɪ l zk ə nˈaɪɪ n s t ˈɔ l‖
en,p ˈɛ ɹ ə t ɪ ŋd ɪ s ˈeɪ b ə l
en,k ə nh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ pl ˈoʊ k ˌeɪ tp l ˈæ n ə t s
en,d ˈʌ n w ɪ k
en,w ˈɛ ɹˈɪ zð əˈɛ p ɪ k
en,i k ə n d i
en,l ˈeɪ k p ɚ n
en,ʃ ˈoʊm ˈib l ˈæ km ˈɛ t ə l
en,ʃ ˈoʊm ˈiəə n ˈʌ ð ɚp ˈɪ k t͡ʃ ɚ
en,v ˈɛ ɡ ə n
en,s ˈoʊ l ɚf ˈoʊ t oʊf ɚm ˈɪ l j ə nt ˈɛ m p ɚ ɪ t͡ʃ ɚ
en,ʃ ˈoʊˈæ s t ɚ ˌɔɪ dˈɔ ɹ b ɪ t s
en,w ˈɛ nw ə zh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ ps ˈɛ n tt əˈɔ ɹ b ɪ t
en,f ɚð əˈɑ ɹ t ɪ s t
en,k m ˈɛ ɹ
en,n ˈɛ v ɚm ˈaɪ n d
en,ˈɑ ɹˈɔ lh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pf ˈoʊ t oʊ zə v ˈeɪ l ə b ə l
en,d ɪ s p l ˈeɪs ˈoʊ v i ə ts ˈɪ n θw ˈeɪ vs k ɹ ˈi n
en,b ˈæ s k ə t b ˌɔ l
en,s ˈɚ t͡ʃk ə m p j ˈu t ɚf ɚ
en,ʃ ˈoʊk ˈɚ ə n tæ k t ˈɪ v ɪ t i z
en,h ˈɛ l i oʊv j ˈu ɚw ˈɛ b s ˌaɪ t
en,s ˈɚ t͡ʃf ɚp ˈɑ p j ə l ɚf l ˈɪ k s
en,s ˈɛ tt əək ˈʌ s t ə mˈaɪk ˈʌ l ɚ
en,p l ˈeɪs ˈʌ m θ ɪ ŋw ˈɪ θs p ˈɑ t ɪ f ˌaɪ
en,d ɪ s ˈeɪ b ə lv ˈiˈoʊˈaɪp ˈip ɹ aɪ ˈɔ ɹ ə t i
en,s t ˈɑ pv ˈiˈoʊˈaɪp ˈik ˈɑ n v ɚ s
en,ˌɪ n t ɚ n ˈæ ʃ ə n ə ls p ˈeɪ ss t ˈeɪ ʃ ə np ˈæ s ɪ ŋˈoʊ v ɚ
en,ˈoʊ p ə nv ˈɔɪ ps k ˈɪ lh ˈoʊ m ə s k ɹ ˈi n
en,n j ˈuw ˈɔ l p ˌeɪ p ɚ
en,ə b ˈaʊ tˈɚ θp ˈɑ l ɪ k ɹ ə m ə t ɪ kˈɪ m ɪ d͡ʒ ɪ ŋk ˈæ m ɚ ə
en,k ə nj ˈuˈɛ d ɪ tj ˈʊ ɹd ˈaɪ ə l ˌɔ ɡ z
en,m ə ɹ ˈɑ t i
en,m ˈaɪh ˈaʊ sf ɹ ˈʌ ms p ˈeɪ sm ˈʌ n θ sə ɡ ˈoʊ
en,ʃ ˈoʊə vð əs ˈʌ nf ɚt ˈɛ m p ɚ ɪ t͡ʃ ɚ
en,ʃ ˈoʊm ˈik ˈɪ ŋ zə vh ˈɔ ɹ ɚh ˈoʊ ms k ɹ ˈi n
en,s ˈoʊ v i t w ˌeɪ vm ˈɛ n j u
en,m ˈaɪp ɹ ɪ f ˈɚ dl ˈæ ŋ ɡ w ɪ d͡ʒˈɪ z
en,ə b ˈaʊ tð əh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ p
en,k ˈɪ ln ˈoʊ dɹ ˈɛ dp ɹ aɪ ˈɔ ɹ ə t i
en,j u n ˈaɪ t ɪ ds t ˈeɪ t s
en,d ˈɛ s ˈaɪ n p ɚ n
en,w ˈɛ bs p ˈeɪ st ˈɛ l ə s k ˌoʊ p
en,m ˈæ k ɹ oʊp ˈɔ ɹ n
en,m ˈaɪs ˈɪ s t ə m
en,k ə m p l ˈi t
en,ʃ ˈoʊs t ˈoʊ n dm ˈɛ d oʊə vd ˈu m
en,h ˈɛ l s k ˌeɪ pp ˈɔ ɹ n
en,s w ˈi d ɪ ʃ
en,f ɚˈæ l b ə m
en,k w ˈoʊ t sp ˈɔ ɹ n
en,d ˈʌ zh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pf ˈaɪ n dˈɛ n ip l ˈæ n ə t s
en,w ˈɛ bs p ˈeɪ st ˈɛ l ə s k ˌoʊ pp ˈɪ k t͡ʃ ɚ
en,m ˈaʊ sæ k t ˈɪ v ɪ t is t ˈæ t ə s
en,t ˈɛ lm ˈis ˈʌ mw ˈɪ z d ə m
en,ɹ ɪ p ˈi tˈɛ v ɹ i θ ˌɪ ŋ
en,ʃ ˈʌ td ˈaʊ n
en,ʃ ˈoʊs ˈoʊ v i ə ts ˈɪ n θw ˈeɪ vm ˈɛ n j u
en,ɹ ˈɛ z ə m ˌeɪ
en,m ˈaɪ n k ɹ ˌæ f t
en,s p ɹ ɪ ŋ p ɚ n
en,w ˈʌ tw ə z
en,ʃ ˈoʊm ˈih ˈɔ ɹ ɚɹ ˈi d ɪ ŋ zs k ˈɪ lh ˈoʊ ms k ɹ ˈi n
en,ˈoʊ p ə nˈoʊ m ˈɛ l ˈi t oʊs k ˈɪ lh ˈoʊ m ə s k ɹ ˈi n
en,w ˈʌ tˈɪ zm ˈaʊ sd͡ʒ ˈɪ ɡ ə l
en,ʃ ˈoʊm ˈiən j ˈuf ˈoʊ t oʊ
en,ʃ ˈoʊm ˈih ˈɔ ɹ ɚb ˈæ b ə ls k ˈɪ lh ˈoʊ ms k ɹ ˈi n
en,m ˈaɪl oʊ k ˈeɪ ʃ ə nf ɹ ˈʌ ms p ˈeɪ sp ˈæ s tw ˈi k
en,ɹ ˈɪ t͡ʃ ɚ ds t ˈɔ l m ə n
en,ˈɛ k sɹ ˈeɪə b z ˈɚ v ə t ˌɔ ɹ ip ˈɪ k t͡ʃ ɚ
en,l ˈaɪ s ə n s
en,ʃ ˈoʊm ˈis ˈoʊ v i ə tw ˈeɪ vh ˈoʊ m ə s k ɹ ˈi n
en,t ˈɛ lm ˈiə b ˈaʊ tt͡ʃ ˈæ n d ɹ əˈɛ k sɹ ˈeɪə b z ˈɚ v ə t ˌɔ ɹ i
en,p ɹ ɪ s ˈaɪ sm ˈɑ d ə l
en,b ˈi t͡ʃp ˈɔ ɹ n
en,w ˈʌ tˈɪ zh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pl ˈʊ k ɪ ŋ
en,m ˈeɪ kn ˈoʊ dɹ ˈɛ də nf ˈɔ l b ˌæ ks k ˈɪ l
en,k ə nh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ pt ˈeɪ kf ˈoʊ t oʊ zə vˈɚ θ
en,p ə l ˈi sp ˈɔ ɹ n
en,n ˈɔ t i
en,ˈoʊ p ə nd ˈʌ s ts k ˈɪ lh ˈoʊ ms k ɹ ˈi n
en,v ˈɪ n t ɪ d͡ʒ
en,ʃ ˈoʊs ˈoʊ v i ə ts ˈɪ n θ w ˌeɪ vs k ˈɪ l
en,m ˈeɪ kn ˈoʊ dt ɹ ˈɪ ɡ ɚˈæ tð əˈɛ n d
en,h ˈʌ b ə ls ˈaɪ tʃ ˈoʊ
en,ˈæ n s ɚˈɔ lk ˈɔ l z
en,s ˈʌ nf ˈoʊ t oʊˈæ t
en,d ɪ s p l ˈeɪ ɪ ŋ
en,m ˈʌ ʃ ɹ ˈu m p ɚ n
en,ɪ n ˈeɪ b ə lh ˈoʊ md ˈɑ tm ˈaɪ k ɹ ɔ f td ˈɑ tˈaɪ
en,s ˈɛ dð ˈæ t
en,s ˈɛ n s ɚ
en,d ˈʌ zl ˈɪ vˈɪ m ɪ d͡ʒ ɪ zf ɹ ˈʌ mh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ pɪ ɡ z ˈɪ s t
en,p ˈaʊ ɚ w ˈɔ ʃ ɪ ŋ p ɚ n
en,w ˈɛ ɹˈɪ zh ˈʌ b ə lp ˈɔɪ n t ɪ ŋˈæ tn ˈaʊ
en,k ˈæ n ə d ə
en,d ˈʌ zh ˈʌ b ə lt ˈeɪ kˈɪ m ɪ d͡ʒ ɪ zə vp l ˈæ n ə tˈɚ θ
en,ˈɛ v ɹ i d ˈeɪ
en,s ˈʌ nf ˈoʊ t oʊˈæ td ɪ ɡ ɹ ˈi z
en,ʃ ˈoʊh ˈɔ ɹ ɚɹ ˈi d ɪ ŋ zm ˈɛ n j u
en,ˈoʊ p ə nð əw ˈɛ b s ˌaɪ tf ɚk s k t
en,s ˈoʊ v i ə ts ˈɪ n θw ˈeɪ vm ˈɛ n j u
en,m ˈaɪl oʊ k ˈeɪ ʃ ə nf ɹ ˈʌ mˈɔ ɹ b ɪ tp ˈæ s td ˈeɪ
en,ˈoʊ p ə nh ˈɔ ɹ ɚb ˈæ b ə ls k ˈɪ lm ˈɛ n j u
en,ʃ ˈoʊm ˈis ˈoʊ v i ə ts ˈɪ n θ w ˌeɪ vs k ˈɪ lh ˈoʊ m ə s k ɹ ˈi n
en,t ˈɚ nˈɔ fs p ˈɑ t ɪ f ˌaɪʃ ˈʌ f l ɪ ŋ
en,d ɹ ˈaɪ d ə k p ɚ n
en,ˈoʊ p ə nð ən ˈæ s əw ˈɛ b s ˌaɪ tf ɚˈɛ p ɪ k
en,m ˈaɪh ˈaʊ sf ɹ ˈʌ ms p ˈeɪ sl ˈæ s tw ˈi k
en,s ˈʌ n d ˌeɪ
en,d ɪ s p l ˈeɪs k ˈi f ih ˈɔ ɹ ɚh ˈoʊ m ə s k ɹ ˈi n
en,d ˈuj ˈuh ˈɪ ɹð ˈæ t‖
en,m ˈæ n j u ə lk ˈɔ lh ˈæ n d l ɪ ŋ
en,j ˈuk ə nˈɛ d ɪ tm ˈaɪd ˈaɪ ə l ˌɔ ɡ z
en,ˈɑ ɹˈɔ lh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pd ˈæ t əə v ˈeɪ l ə b ə lt əð əp ˈʌ b l ɪ k
en,ˈɛ n t ɚ
en,w ˈiˈɑ ɹd ˈʌ n
en,w ˈʌ tk ə nj ˈud ˈu
en,p l ˈeɪət ɹ ˈæ kw ˈɪ θs p ˈɑ t ɪ f ˌaɪ
en,s ˈoʊ l ɚˈɪ m ɪ d͡ʒˈɪ nm ˈɪ l j ə nk ˈɛ l v ɪ n
en,s ˈʌ nd ɪ s p l ˈeɪˈæ tˈæ ŋ s t ɹ ə m
en,l ˈæ s tm ˈʌ n θs ˈʌ n s p ˌɑ t s
en,ˈɑ ɹˈɔ lh ˈʌ b ə lˈɪ m ɪ d͡ʒ ɪ zə v ˈeɪ l ə b ə l
en,t ˈɛ lm ˈiə b ˈaʊ tð əw ˈɛ bs p ˈeɪ st ˈɛ l ə s k ˌoʊ p
en,s ˈi n j ɚ
en,w ˈɛ ɹˈæ mˈaɪ
en,j ˈuʃ ˈʊ ds t ˈɪ ləl ˈɪ t ə lm ˈɔ ɹl ˈɚ n
en,s ˈɛ tj ˈʊ ɹb ɹ ˈaɪ t n ə sl ˈɛ v ə l
en,p l ˈeɪəp ˈi sw ˈɪ θs p ˈɑ t ɪ f ˌaɪ
en,ˈaɪˈɛ sˈɛ sl oʊ k ˈeɪ ʃ ə n
en,ˈaɪw ˈɪ lk ˈɔ lj ˈu
en,s ˈʌ n s p ˌɑ tk ˈaʊ n tw ˈi k sə ɡ ˈoʊ
en,k ˌæ l ə f ˈɔ ɹ n j ə
en,d͡ʒ i ˈɑ l ə d͡ʒ i
en,k ə nh ˈʌ b ə lt ˈeɪ kd ˈæ t əə vð əm ˈu n
en,ə t ˈæ k
en,ˈaɪt ˈʊ kəp ˈɪ k t͡ʃ ɚ
en,ˈɪ l ə s t ɹ ˌeɪ t ɪ dɹ ˈi d ɪ ŋ
en,p l ˈeɪð əs ˈɔ ŋk ˈɔ l dh ˈoʊ l im ˈaʊ n t ə nb ˈaɪs l ˈi p
en,w ˈeɪ kˈʌ p
en,p ə l ˈɪ t ɪ k ə l
en,ˈoʊ p ə nw ˈɛ b s ˌaɪ tf ɚˈɚ θp ˈɑ l ɪ k ɹ ə m ə t ɪ kˈɪ m ɪ d͡ʒ ɪ ŋk ˈæ m ɚ ə
en,ʃ ˈoʊm ˈih ˈɔ ɹ ɚɹ ˈi d ɪ ŋ zh ˈoʊ m ə s k ɹ ˈi n
en,ˈɪ zð ək ˈʌ l ɚˈɪ nh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pˈɪ m ɪ d͡ʒ ɪ zɹ ˈi l
en,w ˈʌ tˈɪ zð əm ˈɪ ʃ ə nə b d͡ʒ ˈɛ k t ɪ v zə vh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ p
en,k ə nh ˈʌ b ə lf ˈaɪ n dp l ˈæ n ə t s
en,d ɪ s p l ˈeɪs ˈis ˈis ˈim ˈɛ n j u
en,m ˈeɪ kn ˈoʊ dəf ˈɔ l b ˌæ k
en,n ˈʌ m b ɚə vs ˈʌ ns p ˈɑ t sɹ ˈi s ə n t l i
en,d͡ʒ ˈʌ s t ɪ nb ˈi b ɚ
en,ˈɪ zð ək ˈʌ l ɚˈɪ nh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ pd ˈæ t əɹ ˈeɪ ɑ l
en,s ˈʌ nf ˈoʊ t oʊˈɪ nm ˈɪ l j ə nd ɪ ɡ ɹ ˈi z
en,w ˈʌ tˈɪ zð əw ˈɛ bt ˈɛ l ə s k ˌoʊ p
en,ɹ ˈɪ t͡ʃ ɚ dm ˈɑ ɹ ʃ ə ls t ˈɔ l m ə n
en,ˈɛ n dt ˈiˈeɪ t͡ʃˈiˈaɪˈeɪˈaɪ d
en,d ˈɪ z n i
en,ˈɪ zˈɔ lh ˈʌ b ə lf ˈoʊ t oʊ zə v ˈeɪ l ə b ə lt əð əp ˈʌ b l ɪ k
en,ˈoʊ m ˈɛ l ˈi t oʊf ˈɪ l ms k ɹ ˈi n
en,s ˈoʊ l ɚf ˈoʊ t oʊˈɪ nm ˈɪ l j ə nk ˈɛ l v ɪ n
en,ʃ ˈoʊk ˈʌ l tm ˈu v ik l ˈæ s ɪ k sh ˈoʊ ms k ɹ ˈi n
en,ɹ ɪ m ˈoʊ tp l ˈeɪ s ɪ z
en,w ˈaɪw ˈɪ l
en,ˈoʊ p ə nˈoʊ m ˈɛ l ˈi t oʊs k ˈɪ l
en,s w ˈɪ t͡ʃð əɪ l ˌu m ɪ n ˈeɪ ʃ ə n
en,ɡ ˈoʊə h ˈɛ d
en,f ˈɔ ɹ k ˌæ s t
en,n ˈʌ m b ɚə vk ˈʌ n t ɹ i zd ˈuj ˈuh ˈæ vd ˈæ t əˈɔ n
en,t ˈoʊ t ə lk s k tk ˈɑ m ɪ k s
en,k ə nh ˈʌ b ə lt ˈeɪ kf ˈoʊ t oʊ zə vp l ˈæ n ə tˈɚ θ
en,m æ ɡ n ˈɛ t ɪ kf ˈi l d
en,ʃ ˈoʊm ˈih ˈɔ ɹ ɚɹ ˈi d ɪ ŋ zm ˈɛ n j u
en,s t ˈɑ ɹ t sl ˈɪ s n ɪ ŋf ɚ
en,k ə nh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ pt ˈeɪ kp ˈɪ k t͡ʃ ɚ zə vˈaʊ ɚp l ˈæ n ə t
en,s t ˈɑ pm ˈaʊ sd͡ʒ ˈɪ ɡ ə l
en,ʃ ˈoʊm ˈis ˈif ˈih ˈɔ ɹ ɚh ˈoʊ m ə s k ɹ ˈi n
en,m ˈaɪh ˈaʊ sf ɹ ˈʌ mˈɔ ɹ b ɪ td ˈeɪ zə ɡ ˈoʊ
en,s ˈoʊ l ɚf ˈoʊ t oʊˈæ tm ˈɪ l j ə nt ˈɛ m p ɚ ɪ t͡ʃ ɚ
en,j ˈuw ˈɪ ləl ˈɪ t ə lm ˈɔ ɹl ˈɚ n
en,ʃ ˈoʊm ˈih ˈɔ ɹ ɚˈɔ d i oʊm ˈɛ n j u
en,w ˈʌ tw ə zð əh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ pl ˈɔ n t͡ʃd ˈeɪ t
en,d ɪ z ˈɚ tp ˈɔ ɹ n
en,w ˈɛ bs p ˈeɪ st ˈɛ l ə s k ˌoʊ pʃ ˈoʊ
en,w ˈʌ tˈɑ ɹð əm ˈoʊ s tp ˈɑ p j ə l ɚm ˈu v i zˈaʊ tn ˈaʊ
en,ð ˈæ t sɪ n ˈʌ f
en,ˈoʊ p ə nð ət͡ʃ ˈæ n d ɹ əw ˈɛ b s ˌaɪ tf ɹ ˈʌ mn ˈæ s ə
en,ˈoʊ p ə ns m ˈɑ ds k ˈɪ lh ˈoʊ m ə s k ɹ ˈi n
en,ʃ ˈoʊm ˈid ˈʌ s ts k ˈɪ lm ˈɛ n j u
en,ɹ ˈʌ nd ˌaɪ ə ɡ n ˈɑ s t ɪ km b
en,ʃ ˈoʊs k ˈi f ih ˈɔ ɹ ɚm ˈɛ n j u
en,d ˈʌ zh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pt ˈeɪ kp ˈɪ k t͡ʃ ɚ zə vp l ˈæ n ə tˈɚ θ
en,d ɪ s p l ˈeɪˈoʊ m ˈɛ l ˈi t oʊs k ˈɪ ls k ɹ ˈi n
en,b ɹ ˈaɪ t
en,ˈoʊ p ə nð ək s k tw ˈɛ b s ˌaɪ t
en,ɡ ˈɪ vm ˈis ˈʌ mw ˈɪ z d ə m
en,k ə nh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pt ˈeɪ kp ˈɪ k t͡ʃ ɚ zə vˈaʊ ɚp l ˈæ n ə t
en,w ˈɛ ð ɚp ˈɔ ɹ n
en,h ˈaʊm ˈɛ n ik ˈʌ n t ɹ i zd ˈuj ˈun ˈoʊə b ˈaʊ t
en,ˈoʊ p ə nˈɚ θp ˈɑ l ɪ k ɹ ə m ə t ɪ kˈɪ m ɪ d͡ʒ ɪ ŋk ˈæ m ɚ əw ˈɛ b s ˌaɪ t
en,w ˈɛ nw ə zð əh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ pɪ n ˈeɪ b ə l d
en,l ˈæ s tw ˈi ks ˈʌ n s p ˌɑ t
en,s ˈʌ nd ɪ s p l ˈeɪˈɪ nk ˈɛ l v ɪ n
en,ˈɑ ɹh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ pf ˈoʊ t oʊ zə v ˈeɪ l ə b ə lt əð əp ˈʌ b l ɪ k
en,w ˈɛ ɹˈɪ zh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pp ˈɔɪ n t ɪ ŋ
en,p ˈɪ k t͡ʃ ɚə vð əs ˈʌ nˈæ tˈæ ŋ s t ɹ ə m
en,f ˈoʊ t oʊf ɹ ˈʌ mð əw ˈɛ bt ˈɛ l ə s k ˌoʊ p
en,d ɪ s p l ˈeɪəf j ˈu t͡ʃ ɚ ˌɪ z ə mk ɑ ɹ t ˈu n z
en,w ˈʌ td ˈɪ dˈaɪs ˈeɪ‖
en,d ˈʌ zh ˈʌ b ə lt ˈeɪ kp ˈɪ k t͡ʃ ɚ zə vˈɚ θ
en,ɹ ˈi s ə n ts ˈʌ ns p ˈɑ t sk ˈaʊ n t
en,t ˈɛ lm ˈim ˈaɪs k ɹ ˈɪ p t s
en,t ˈɚ nˈɔ ff ˈoʊ nk ˈɑ n v ɚ s
en,j ˈɛ s t ɚ d ˌeɪs ˈʌ n s p ˌɑ t s
en,s ə l ˈɛ k t
en,k l ˈaɪ m ɪ ŋ
en,l ˈæ f t ɚ
en,ʃ ˈoʊv ˈɔɪ ps k ˈɪ lh ˈoʊ m p ˌeɪ d͡ʒ
en,w ˈʌ tˈɑ ɹp ˈɑ p j ə l ɚf ˈɪ l m zp l ˈeɪ ɪ ŋ
en,h ˈɛ l s k ˌeɪ p p ɚ n
en,ˈoʊ p ə ns t ˈoʊ n dm ˈɛ d oʊə vd ˈu ms k ˈɪ l
en,ʃ ˈoʊm ˈis m ˈɑ dh ˈoʊ m ə s k ɹ ˈi n
en,d ɪ s p l ˈeɪəf j ˈu t͡ʃ ɚ ˌɪ z ə mk ˈɑ m ɪ k
en,ˈæ m ə t ˌʊ ɹˈɚ θp ˈɔ ɹ n
en,ˈɔ d ɪ b ə l
en,ˈɪ zh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pˈɪ m ɪ d͡ʒ ɪ zə v ˈeɪ l ə b ə l
en,d͡ʒ ˈɚ m ə n
en,ʃ ˈoʊð əj ˈu t ˌu bˌæ p l ɪ k ˈeɪ ʃ ə n
en,h ˈaʊə b ˈaʊ tw ˈi
en,s ɪ t i p ɚ n
en,d ɪ s p l ˈeɪf j ˈu t͡ʃ ɚ ˌɪ z ə mk ˈɑ m ɪ k s
en,n ˈæ t ɡ oʊp ˈɪ k t͡ʃ ɚ
